area_fips,industry_code,year,qtr,area_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl
29013,10,2015,4,"Bates County, Missouri",11,56,58,56
29013,10,2015,1,"Bates County, Missouri",8,75,75,74
29013,10,2015,2,"Bates County, Missouri",8,74,73,75
29013,10,2015,3,"Bates County, Missouri",8,73,72,72
29013,10,2015,4,"Bates County, Missouri",8,74,74,73
29013,10,2015,1,"Bates County, Missouri",51,1049,1056,1044
29013,10,2015,2,"Bates County, Missouri",51,1063,1066,1078
29013,10,2015,3,"Bates County, Missouri",51,762,740,1053
29013,10,2015,4,"Bates County, Missouri",51,1077,1058,1068
29013,10,2015,1,"Bates County, Missouri",371,2409,2404,2435
29013,10,2015,2,"Bates County, Missouri",375,2455,2492,2516
29013,10,2015,3,"Bates County, Missouri",373,2442,2427,2471
29013,10,2015,4,"Bates County, Missouri",368,2499,2493,2467
29021,10,2015,1,"Buchanan County, Missouri",2552,46425,46618,46759
29021,10,2015,2,"Buchanan County, Missouri",2556,47108,47193,46986
29021,10,2015,3,"Buchanan County, Missouri",2553,47047,46990,47065
29021,10,2015,4,"Buchanan County, Missouri",2572,47506,47736,47659
29021,10,2015,1,"Buchanan County, Missouri",19,501,487,453
29021,10,2015,2,"Buchanan County, Missouri",19,468,469,476
29021,10,2015,3,"Buchanan County, Missouri",19,481,525,517
29021,10,2015,4,"Buchanan County, Missouri",19,515,524,529
29021,10,2015,1,"Buchanan County, Missouri",28,2288,2482,2497
29021,10,2015,2,"Buchanan County, Missouri",28,2482,2477,2329
29021,10,2015,3,"Buchanan County, Missouri",29,2317,2509,2490
29021,10,2015,4,"Buchanan County, Missouri",29,2505,2480,2461
29021,10,2015,1,"Buchanan County, Missouri",75,3826,3843,3638
29021,10,2015,2,"Buchanan County, Missouri",75,3693,3689,3765
29021,10,2015,3,"Buchanan County, Missouri",75,3535,3489,3605
29021,10,2015,4,"Buchanan County, Missouri",75,3649,3667,3680
29021,10,2015,1,"Buchanan County, Missouri",2430,39810,39806,40171
29021,10,2015,2,"Buchanan County, Missouri",2434,40465,40558,40416
29021,10,2015,3,"Buchanan County, Missouri",2430,40714,40467,40453
29021,10,2015,4,"Buchanan County, Missouri",2449,40837,41065,40989
29037,10,2015,1,"Cass County, Missouri",2047,24495,24599,25056
29037,10,2015,2,"Cass County, Missouri",2053,25581,25802,26070
29037,10,2015,3,"Cass County, Missouri",2058,23839,24650,25373
29037,10,2015,4,"Cass County, Missouri",2074,25621,25474,25469
29037,10,2015,1,"Cass County, Missouri",21,262,260,256
29037,10,2015,2,"Cass County, Missouri",21,258,265,264
29037,10,2015,3,"Cass County, Missouri",21,263,251,250
29037,10,2015,4,"Cass County, Missouri",21,254,247,249
29037,10,2015,1,"Cass County, Missouri",11,177,174,176
29037,10,2015,2,"Cass County, Missouri",11,161,160,164
29037,10,2015,3,"Cass County, Missouri",11,163,164,166
29037,10,2015,4,"Cass County, Missouri",11,167,169,164
29037,10,2015,1,"Cass County, Missouri",122,4897,4854,4961
29037,10,2015,2,"Cass County, Missouri",122,4988,4927,5462
29037,10,2015,3,"Cass County, Missouri",122,3192,3767,4518
29037,10,2015,4,"Cass County, Missouri",121,4619,4578,4611
29037,10,2015,1,"Cass County, Missouri",1893,19159,19311,19663
29037,10,2015,2,"Cass County, Missouri",1899,20174,20450,20180
29037,10,2015,3,"Cass County, Missouri",1904,20221,20468,20439
29037,10,2015,4,"Cass County, Missouri",1921,20581,20480,20445
29039,10,2015,1,"Cedar County, Missouri",355,3204,3183,3196
29039,10,2015,2,"Cedar County, Missouri",357,3274,3310,3313
29039,10,2015,3,"Cedar County, Missouri",355,3141,3153,3253
29039,10,2015,4,"Cedar County, Missouri",357,3219,3201,3187
29039,10,2015,1,"Cedar County, Missouri",8,67,66,66
29039,10,2015,2,"Cedar County, Missouri",8,66,65,72
29039,10,2015,3,"Cedar County, Missouri",8,68,68,68
29039,10,2015,4,"Cedar County, Missouri",8,67,69,68
29039,10,2015,1,"Cedar County, Missouri",9,284,270,267
29039,10,2015,2,"Cedar County, Missouri",9,275,273,277
29039,10,2015,3,"Cedar County, Missouri",9,275,278,280
29039,10,2015,4,"Cedar County, Missouri",9,273,269,269
29039,10,2015,1,"Cedar County, Missouri",26,698,682,684
29039,10,2015,2,"Cedar County, Missouri",26,681,695,706
29039,10,2015,3,"Cedar County, Missouri",26,571,560,647
29039,10,2015,4,"Cedar County, Missouri",26,670,672,672
29039,10,2015,1,"Cedar County, Missouri",312,2155,2165,2179
29039,10,2015,2,"Cedar County, Missouri",314,2252,2277,2258
29039,10,2015,3,"Cedar County, Missouri",312,2227,2247,2258
29039,10,2015,4,"Cedar County, Missouri",314,2209,2191,2178
29047,10,2015,1,"Clay County, Missouri",5362,93817,94047,95199
29047,10,2015,2,"Clay County, Missouri",5357,97026,98160,98714
29047,10,2015,3,"Clay County, Missouri",5413,96981,97641,99204
29047,10,2015,4,"Clay County, Missouri",5456,100634,99768,99603
29047,10,2015,1,"Clay County, Missouri",31,1245,1267,1257
29047,10,2015,2,"Clay County, Missouri",31,1276,1262,1263
29047,10,2015,3,"Clay County, Missouri",31,1273,1275,1269
29047,10,2015,4,"Clay County, Missouri",32,1282,1284,1277
29047,10,2015,1,"Clay County, Missouri",17,664,668,678
29047,10,2015,2,"Clay County, Missouri",18,677,684,702
29047,10,2015,3,"Clay County, Missouri",18,687,695,691
29047,10,2015,4,"Clay County, Missouri",18,683,670,673
29047,10,2015,1,"Clay County, Missouri",198,13742,13788,13777
29047,10,2015,2,"Clay County, Missouri",198,13836,13946,13780
29047,10,2015,3,"Clay County, Missouri",200,11690,12176,13934
29047,10,2015,4,"Clay County, Missouri",200,14063,14099,13970
29047,10,2015,1,"Clay County, Missouri",5116,78166,78324,79487
29047,10,2015,2,"Clay County, Missouri",5110,81237,82268,82969
29047,10,2015,3,"Clay County, Missouri",5164,83331,83495,83310
29047,10,2015,4,"Clay County, Missouri",5206,84606,83715,83683
29095,10,2015,1,"Jackson County, Missouri",20436,348272,350939,354712
29095,10,2015,2,"Jackson County, Missouri",20600,359224,360467,361470
29095,10,2015,3,"Jackson County, Missouri",20826,357218,359048,358656
29095,10,2015,4,"Jackson County, Missouri",21094,362621,363351,363261
29095,10,2015,1,"Jackson County, Missouri",102,15669,16093,16853
29095,10,2015,2,"Jackson County, Missouri",101,16841,16650,16333
29095,10,2015,3,"Jackson County, Missouri",100,15805,15513,15186
29095,10,2015,4,"Jackson County, Missouri",99,14823,15248,15572
29095,10,2015,1,"Jackson County, Missouri",42,6607,6613,6624
29095,10,2015,2,"Jackson County, Missouri",41,6595,6621,6335
29095,10,2015,3,"Jackson County, Missouri",41,6348,6215,6614
29095,10,2015,4,"Jackson County, Missouri",41,6637,6640,6631
29095,10,2015,1,"Jackson County, Missouri",431,34305,34615,34760
29095,10,2015,2,"Jackson County, Missouri",431,34631,34730,34667
29095,10,2015,3,"Jackson County, Missouri",431,29089,31459,34283
29095,10,2015,4,"Jackson County, Missouri",436,34509,34612,33986
29095,10,2015,1,"Jackson County, Missouri",19861,291691,293618,296475
29095,10,2015,2,"Jackson County, Missouri",20027,301157,302466,304135
29095,10,2015,3,"Jackson County, Missouri",20254,305976,305861,302573
29095,10,2015,4,"Jackson County, Missouri",20518,306652,306851,307072
29097,10,2015,1,"Jasper County, Missouri",3295,58933,58946,58872
29097,10,2015,2,"Jasper County, Missouri",3320,59632,59843,59663
29097,10,2015,3,"Jasper County, Missouri",3351,58359,59200,60396
29097,10,2015,4,"Jasper County, Missouri",3358,60949,61441,61217
29097,10,2015,1,"Jasper County, Missouri",30,288,287,287
29097,10,2015,2,"Jasper County, Missouri",30,281,288,286
29097,10,2015,3,"Jasper County, Missouri",30,286,282,285
29097,10,2015,4,"Jasper County, Missouri",30,285,290,293
29097,10,2015,1,"Jasper County, Missouri",21,1150,1294,1286
29097,10,2015,2,"Jasper County, Missouri",21,1285,1287,1175
29097,10,2015,3,"Jasper County, Missouri",21,1161,1137,1282
29097,10,2015,4,"Jasper County, Missouri",20,1278,1272,1262
29097,10,2015,1,"Jasper County, Missouri",115,5042,5130,5114
29097,10,2015,2,"Jasper County, Missouri",116,5159,5167,5043
29097,10,2015,3,"Jasper County, Missouri",116,3469,4042,5058
29097,10,2015,4,"Jasper County, Missouri",116,5123,5173,5114
29097,10,2015,1,"Jasper County, Missouri",3129,52453,52235,52185
29097,10,2015,2,"Jasper County, Missouri",3153,52907,53101,53159
29097,10,2015,3,"Jasper County, Missouri",3184,53443,53739,53771
29097,10,2015,4,"Jasper County, Missouri",3192,54263,54706,54548
29145,10,2015,1,"Newton County, Missouri",1253,16695,17127,17191
29145,10,2015,2,"Newton County, Missouri",1240,17440,17530,16831
29145,10,2015,3,"Newton County, Missouri",1250,16087,16146,17187
29145,10,2015,4,"Newton County, Missouri",1243,17374,17405,17368
29145,10,2015,1,"Newton County, Missouri",18,144,147,141
29145,10,2015,2,"Newton County, Missouri",17,145,141,141
29145,10,2015,3,"Newton County, Missouri",17,135,138,135
29145,10,2015,4,"Newton County, Missouri",17,137,134,137
29145,10,2015,1,"Newton County, Missouri",9,112,118,116
29145,10,2015,2,"Newton County, Missouri",9,111,111,109
29145,10,2015,3,"Newton County, Missouri",9,110,113,110
29145,10,2015,4,"Newton County, Missouri",9,107,114,110
29145,10,2015,1,"Newton County, Missouri",65,2283,2674,2658
29145,10,2015,2,"Newton County, Missouri",65,2682,2726,2278
29145,10,2015,3,"Newton County, Missouri",65,1483,1494,2588
29145,10,2015,4,"Newton County, Missouri",65,2676,2682,2665
29145,10,2015,1,"Newton County, Missouri",1161,14156,14188,14276
29145,10,2015,2,"Newton County, Missouri",1149,14502,14552,14303
29145,10,2015,3,"Newton County, Missouri",1159,14359,14401,14354
29145,10,2015,4,"Newton County, Missouri",1152,14454,14475,14456
29165,10,2015,1,"Platte County, Missouri",2582,41172,41206,40970
29165,10,2015,2,"Platte County, Missouri",2595,41703,42003,41798
29165,10,2015,3,"Platte County, Missouri",2612,40758,40892,41171
29165,10,2015,4,"Platte County, Missouri",2648,41996,42019,42555
29165,10,2015,1,"Platte County, Missouri",23,717,712,713
29165,10,2015,2,"Platte County, Missouri",23,721,721,729
29165,10,2015,3,"Platte County, Missouri",23,724,719,720
29165,10,2015,4,"Platte County, Missouri",22,711,715,714
29165,10,2015,1,"Platte County, Missouri",8,74,73,73
29165,10,2015,2,"Platte County, Missouri",8,74,76,77
29165,10,2015,3,"Platte County, Missouri",8,77,77,74
29165,10,2015,4,"Platte County, Missouri",8,71,70,71
29165,10,2015,1,"Platte County, Missouri",82,3779,3828,3835
29165,10,2015,2,"Platte County, Missouri",82,3847,3852,3556
29165,10,2015,3,"Platte County, Missouri",82,2864,3177,3402
29165,10,2015,4,"Platte County, Missouri",82,3922,3910,3921
29165,10,2015,1,"Platte County, Missouri",2469,36602,36593,36349
29165,10,2015,2,"Platte County, Missouri",2482,37061,37354,37436
29165,10,2015,3,"Platte County, Missouri",2499,37093,36919,36975
29165,10,2015,4,"Platte County, Missouri",2536,37292,37324,37849
29217,10,2015,1,"Vernon County, Missouri",646,7133,7098,7102
29217,10,2015,2,"Vernon County, Missouri",640,7109,7190,7106
29217,10,2015,3,"Vernon County, Missouri",636,6628,6695,7000
29217,10,2015,4,"Vernon County, Missouri",640,7057,7020,7007
29217,10,2015,1,"Vernon County, Missouri",18,95,99,94
29217,10,2015,2,"Vernon County, Missouri",18,96,98,94
29217,10,2015,3,"Vernon County, Missouri",18,94,94,89
29217,10,2015,4,"Vernon County, Missouri",18,92,91,92
29217,10,2015,1,"Vernon County, Missouri",17,160,160,162
29217,10,2015,2,"Vernon County, Missouri",17,161,158,156
29217,10,2015,3,"Vernon County, Missouri",17,153,153,151
29217,10,2015,4,"Vernon County, Missouri",16,152,154,155
29217,10,2015,1,"Vernon County, Missouri",57,1315,1318,1323
29217,10,2015,2,"Vernon County, Missouri",57,1343,1381,1306
29217,10,2015,3,"Vernon County, Missouri",57,858,952,1314
29217,10,2015,4,"Vernon County, Missouri",57,1341,1339,1326
29217,10,2015,1,"Vernon County, Missouri",554,5563,5521,5523
29217,10,2015,2,"Vernon County, Missouri",548,5509,5553,5550
29217,10,2015,3,"Vernon County, Missouri",544,5523,5496,5446
29217,10,2015,4,"Vernon County, Missouri",549,5472,5436,5434
20005,10,2014,1,"Atchison County, Kansas",414,5801,5858,5937
20005,10,2014,2,"Atchison County, Kansas",415,6063,6036,6015
20005,10,2014,3,"Atchison County, Kansas",421,5729,5805,5971
20005,10,2014,4,"Atchison County, Kansas",414,5925,5959,5979
20005,10,2014,1,"Atchison County, Kansas",8,43,47,44
20005,10,2014,2,"Atchison County, Kansas",8,44,45,45
20005,10,2014,3,"Atchison County, Kansas",8,48,43,48
20005,10,2014,4,"Atchison County, Kansas",8,43,46,45
20005,10,2014,1,"Atchison County, Kansas",10,44,43,44
20005,10,2014,2,"Atchison County, Kansas",10,46,46,52
20005,10,2014,3,"Atchison County, Kansas",12,51,51,49
20005,10,2014,4,"Atchison County, Kansas",12,51,47,46
20005,10,2014,1,"Atchison County, Kansas",26,829,830,834
20005,10,2014,2,"Atchison County, Kansas",26,835,848,903
20005,10,2014,3,"Atchison County, Kansas",26,628,696,845
20005,10,2014,4,"Atchison County, Kansas",26,844,835,848
20005,10,2014,1,"Atchison County, Kansas",370,4885,4938,5015
20005,10,2014,2,"Atchison County, Kansas",371,5138,5097,5015
20005,10,2014,3,"Atchison County, Kansas",375,5002,5015,5029
20005,10,2014,4,"Atchison County, Kansas",368,4987,5031,5040
20013,10,2014,1,"Brown County, Kansas",325,5011,4988,5051
20013,10,2014,2,"Brown County, Kansas",327,5017,5091,5143
20013,10,2014,3,"Brown County, Kansas",332,5078,5030,5094
20013,10,2014,4,"Brown County, Kansas",333,5138,5099,5136
20013,10,2014,1,"Brown County, Kansas",14,103,102,104
20013,10,2014,2,"Brown County, Kansas",14,98,101,103
20013,10,2014,3,"Brown County, Kansas",14,99,100,97
20013,10,2014,4,"Brown County, Kansas",14,91,91,96
20013,10,2014,1,"Brown County, Kansas",6,60,61,59
20013,10,2014,2,"Brown County, Kansas",6,60,60,62
20013,10,2014,3,"Brown County, Kansas",6,61,59,56
20013,10,2014,4,"Brown County, Kansas",6,60,59,60
20013,10,2014,1,"Brown County, Kansas",39,1522,1524,1533
20013,10,2014,2,"Brown County, Kansas",39,1491,1491,1469
20013,10,2014,3,"Brown County, Kansas",39,1438,1400,1509
20013,10,2014,4,"Brown County, Kansas",39,1531,1503,1509
20013,10,2014,1,"Brown County, Kansas",266,3326,3301,3355
20013,10,2014,2,"Brown County, Kansas",268,3368,3439,3509
20013,10,2014,3,"Brown County, Kansas",273,3480,3471,3432
20013,10,2014,4,"Brown County, Kansas",274,3456,3446,3471
20021,10,2014,1,"Cherokee County, Kansas",396,5727,5771,5765
20021,10,2014,2,"Cherokee County, Kansas",395,5853,5897,5874
20021,10,2014,3,"Cherokee County, Kansas",396,5675,5741,5903
20021,10,2014,4,"Cherokee County, Kansas",403,5955,6011,6079
20021,10,2014,1,"Cherokee County, Kansas",11,51,50,52
20021,10,2014,2,"Cherokee County, Kansas",11,52,55,55
20021,10,2014,3,"Cherokee County, Kansas",11,54,52,53
20021,10,2014,4,"Cherokee County, Kansas",11,55,52,54
20021,10,2014,1,"Cherokee County, Kansas",8,55,55,56
20021,10,2014,2,"Cherokee County, Kansas",8,58,59,62
20021,10,2014,3,"Cherokee County, Kansas",8,59,57,56
20021,10,2014,4,"Cherokee County, Kansas",8,56,56,57
20021,10,2014,1,"Cherokee County, Kansas",30,1269,1333,1322
20021,10,2014,2,"Cherokee County, Kansas",30,1337,1368,1316
20021,10,2014,3,"Cherokee County, Kansas",30,1173,1216,1345
20021,10,2014,4,"Cherokee County, Kansas",30,1335,1360,1380
20021,10,2014,1,"Cherokee County, Kansas",347,4352,4333,4335
20021,10,2014,2,"Cherokee County, Kansas",346,4406,4415,4441
20021,10,2014,3,"Cherokee County, Kansas",347,4389,4416,4449
20021,10,2014,4,"Cherokee County, Kansas",354,4509,4543,4588
20037,10,2014,1,"Crawford County, Kansas",979,16635,16781,16913
20037,10,2014,2,"Crawford County, Kansas",983,16943,16901,16953
20037,10,2014,3,"Crawford County, Kansas",986,16580,16771,16901
20037,10,2014,4,"Crawford County, Kansas",978,17029,17238,17037
20037,10,2014,1,"Crawford County, Kansas",17,81,83,80
20037,10,2014,2,"Crawford County, Kansas",17,86,83,87
20037,10,2014,3,"Crawford County, Kansas",17,85,84,86
20037,10,2014,4,"Crawford County, Kansas",17,87,84,85
20037,10,2014,1,"Crawford County, Kansas",15,1111,1122,1123
20037,10,2014,2,"Crawford County, Kansas",15,1123,1033,1116
20037,10,2014,3,"Crawford County, Kansas",15,1093,1272,1134
20037,10,2014,4,"Crawford County, Kansas",15,1142,1163,1124
20037,10,2014,1,"Crawford County, Kansas",38,3070,3149,3183
20037,10,2014,2,"Crawford County, Kansas",38,3171,3204,3219
20037,10,2014,3,"Crawford County, Kansas",38,2887,2813,3021
20037,10,2014,4,"Crawford County, Kansas",37,3153,3179,3116
20037,10,2014,1,"Crawford County, Kansas",909,12373,12427,12527
20037,10,2014,2,"Crawford County, Kansas",913,12563,12581,12531
20037,10,2014,3,"Crawford County, Kansas",916,12515,12602,12660
20037,10,2014,4,"Crawford County, Kansas",909,12647,12812,12712
20043,10,2014,1,"Doniphan County, Kansas",204,2137,2109,2264
20043,10,2014,2,"Doniphan County, Kansas",202,2199,2393,2243
20043,10,2014,3,"Doniphan County, Kansas",210,2271,2242,2213
20043,10,2014,4,"Doniphan County, Kansas",210,2373,2303,2433
20043,10,2014,1,"Doniphan County, Kansas",11,36,33,33
20043,10,2014,2,"Doniphan County, Kansas",11,34,34,37
20043,10,2014,3,"Doniphan County, Kansas",11,36,35,41
20043,10,2014,4,"Doniphan County, Kansas",11,37,37,39
20043,10,2014,1,"Doniphan County, Kansas",6,24,26,25
20043,10,2014,2,"Doniphan County, Kansas",6,25,26,28
20043,10,2014,3,"Doniphan County, Kansas",6,27,27,25
20043,10,2014,4,"Doniphan County, Kansas",6,28,26,26
20043,10,2014,1,"Doniphan County, Kansas",21,779,766,910
20043,10,2014,2,"Doniphan County, Kansas",21,808,986,843
20043,10,2014,3,"Doniphan County, Kansas",22,845,768,744
20043,10,2014,4,"Doniphan County, Kansas",21,878,797,935
20043,10,2014,1,"Doniphan County, Kansas",166,1298,1284,1296
20043,10,2014,2,"Doniphan County, Kansas",164,1332,1347,1335
20043,10,2014,3,"Doniphan County, Kansas",171,1363,1412,1403
20043,10,2014,4,"Doniphan County, Kansas",172,1430,1443,1433
20091,10,2014,1,"Johnson County, Kansas",20958,317577,317923,320519
20091,10,2014,2,"Johnson County, Kansas",21297,326432,329665,331192
20091,10,2014,3,"Johnson County, Kansas",21529,329861,331636,329107
20091,10,2014,4,"Johnson County, Kansas",21633,331908,334841,335917
20091,10,2014,1,"Johnson County, Kansas",45,2413,2438,2428
20091,10,2014,2,"Johnson County, Kansas",45,2435,2404,2411
20091,10,2014,3,"Johnson County, Kansas",45,2412,2424,2435
20091,10,2014,4,"Johnson County, Kansas",45,2456,2482,2501
20091,10,2014,1,"Johnson County, Kansas",32,899,893,893
20091,10,2014,2,"Johnson County, Kansas",32,900,900,898
20091,10,2014,3,"Johnson County, Kansas",32,875,881,880
20091,10,2014,4,"Johnson County, Kansas",32,878,882,891
20091,10,2014,1,"Johnson County, Kansas",46,25666,26479,26493
20091,10,2014,2,"Johnson County, Kansas",46,27159,27858,26264
20091,10,2014,3,"Johnson County, Kansas",46,24044,25531,27172
20091,10,2014,4,"Johnson County, Kansas",46,27044,26828,26765
20091,10,2014,1,"Johnson County, Kansas",20835,288599,288113,290705
20091,10,2014,2,"Johnson County, Kansas",21174,295938,298503,301619
20091,10,2014,3,"Johnson County, Kansas",21406,302530,302800,298620
20091,10,2014,4,"Johnson County, Kansas",21510,301530,304649,305760
20103,10,2014,1,"Leavenworth County, Kansas",1364,20026,20079,20376
20103,10,2014,2,"Leavenworth County, Kansas",1389,20786,20893,20876
20103,10,2014,3,"Leavenworth County, Kansas",1389,20159,20177,20589
20103,10,2014,4,"Leavenworth County, Kansas",1402,20260,20408,20350
20103,10,2014,1,"Leavenworth County, Kansas",39,4251,4237,4235
20103,10,2014,2,"Leavenworth County, Kansas",39,4249,4209,4227
20103,10,2014,3,"Leavenworth County, Kansas",38,4241,4223,4191
20103,10,2014,4,"Leavenworth County, Kansas",38,4177,4148,4174
20103,10,2014,1,"Leavenworth County, Kansas",14,776,765,770
