area_fips,year,qtr,ltd_total_qtrly_wages,ltd_taxable_qtrly_wages,ltd_qtrly_contributions,ltd_avg_wkly_wage,own_title,month,date,year_decimal,emplvl_limited,state,min_wage,all_total_qtrly_wages,all_taxable_qtrly_wages,all_qtrly_contributions,all_avg_wkly_wage,emplvl_all
29013,2018,3,484176,372220,3783,210,Private,2,8/1/2018,2018.583333,177,MO,7.85,19149435,4504988,50325,602,2462
29013,2018,3,484176,372220,3783,210,Private,3,9/1/2018,2018.666667,180,MO,7.85,19149435,4504988,50325,602,2456
29013,2018,4,425205,289212,3046,205,Private,1,10/1/2018,2018.75,163,MO,7.85,21322581,3424254,42252,667,2470
29013,2018,4,425205,289212,3046,205,Private,2,11/1/2018,2018.833333,160,MO,7.85,21322581,3424254,42252,667,2434
29013,2018,4,425205,289212,3046,205,Private,3,12/1/2018,2018.916667,156,MO,7.85,21322581,3424254,42252,667,2471
29021,2018,1,5002261,4817946,28544,264,Private,1,1/1/2018,2018,1444,MO,7.85,460751959,280735600,2472243,873,40638
29021,2018,1,5002261,4817946,28544,264,Private,2,2/1/2018,2018.083333,1439,MO,7.85,460751959,280735600,2472243,873,40478
29021,2018,1,5002261,4817946,28544,264,Private,3,3/1/2018,2018.166667,1488,MO,7.85,460751959,280735600,2472243,873,40706
29021,2018,2,5125108,4127961,26998,260,Private,1,4/1/2018,2018.25,1508,MO,7.85,455658038,101071840,1074816,852,41140
29021,2018,2,5125108,4127961,26998,260,Private,2,5/1/2018,2018.333333,1499,MO,7.85,455658038,101071840,1074816,852,41126
29021,2018,2,5125108,4127961,26998,260,Private,3,6/1/2018,2018.416667,1541,MO,7.85,455658038,101071840,1074816,852,41130
29021,2018,3,5440972,3601371,26927,283,Private,1,7/1/2018,2018.5,1484,MO,7.85,444653068,62183222,671567,835,41050
29021,2018,3,5440972,3601371,26927,283,Private,2,8/1/2018,2018.583333,1492,MO,7.85,444653068,62183222,671567,835,40997
29021,2018,3,5440972,3601371,26927,283,Private,3,9/1/2018,2018.666667,1457,MO,7.85,444653068,62183222,671567,835,40877
29021,2018,4,5032805,2617901,19881,271,Private,1,10/1/2018,2018.75,1447,MO,7.85,485186926,49593210,521414,903,41161
29021,2018,4,5032805,2617901,19881,271,Private,2,11/1/2018,2018.833333,1426,MO,7.85,485186926,49593210,521414,903,41396
29021,2018,4,5032805,2617901,19881,271,Private,3,12/1/2018,2018.916667,1406,MO,7.85,485186926,49593210,521414,903,41378
29037,2018,1,3984884,3898949,38977,242,Private,1,1/1/2018,2018,1253,MO,7.85,191529808,144433654,1737316,689,21168
29037,2018,1,3984884,3898949,38977,242,Private,2,2/1/2018,2018.083333,1253,MO,7.85,191529808,144433654,1737316,689,21353
29037,2018,1,3984884,3898949,38977,242,Private,3,3/1/2018,2018.166667,1289,MO,7.85,191529808,144433654,1737316,689,21614
29037,2018,2,4541491,3738565,37269,261,Private,1,4/1/2018,2018.25,1296,MO,7.85,192140135,76170699,993726,665,22110
29037,2018,2,4541491,3738565,37269,261,Private,2,5/1/2018,2018.333333,1328,MO,7.85,192140135,76170699,993726,665,22280
29037,2018,2,4541491,3738565,37269,261,Private,3,6/1/2018,2018.416667,1385,MO,7.85,192140135,76170699,993726,665,22281
29037,2018,3,4704059,2961854,31071,263,Private,1,7/1/2018,2018.5,1371,MO,7.85,192009123,43520216,594423,664,22089
29037,2018,3,4704059,2961854,31071,263,Private,2,8/1/2018,2018.583333,1401,MO,7.85,192009123,43520216,594423,664,22432
29037,2018,3,4704059,2961854,31071,263,Private,3,9/1/2018,2018.666667,1360,MO,7.85,192009123,43520216,594423,664,22242
29037,2018,4,4575236,2288600,26360,264,Private,1,10/1/2018,2018.75,1326,MO,7.85,200868494,32915322,467242,705,22000
29037,2018,4,4575236,2288600,26360,264,Private,2,11/1/2018,2018.833333,1332,MO,7.85,200868494,32915322,467242,705,21895
29037,2018,4,4575236,2288600,26360,264,Private,3,12/1/2018,2018.916667,1334,MO,7.85,200868494,32915322,467242,705,21812
29047,2018,1,13248311,12845500,112557,264,Private,1,1/1/2018,2018,3842,MO,7.85,1065870198,691386840,8419241,957,85170
29047,2018,1,13248311,12845500,112557,264,Private,2,2/1/2018,2018.083333,3845,MO,7.85,1065870198,691386840,8419241,957,85330
29047,2018,1,13248311,12845500,112557,264,Private,3,3/1/2018,2018.166667,3891,MO,7.85,1065870198,691386840,8419241,957,86628
29047,2018,2,14374514,11363292,96507,276,Private,1,4/1/2018,2018.25,3942,MO,7.85,1052823638,247464158,2899121,911,88070
29047,2018,2,14374514,11363292,96507,276,Private,2,5/1/2018,2018.333333,4019,MO,7.85,1052823638,247464158,2899121,911,88770
29047,2018,2,14374514,11363292,96507,276,Private,3,6/1/2018,2018.416667,4049,MO,7.85,1052823638,247464158,2899121,911,89990
29047,2018,3,14649269,9242639,82333,283,Private,1,7/1/2018,2018.5,4000,MO,7.85,1044837281,146916603,1772797,899,89492
29047,2018,3,14649269,9242639,82333,283,Private,2,8/1/2018,2018.583333,4030,MO,7.85,1044837281,146916603,1772797,899,89708
29047,2018,3,14649269,9242639,82333,283,Private,3,9/1/2018,2018.666667,3913,MO,7.85,1044837281,146916603,1772797,899,89033
29047,2018,4,14562474,7423401,71781,285,Private,1,10/1/2018,2018.75,3942,MO,7.85,1119640224,121747458,1536744,966,89386
29047,2018,4,14562474,7423401,71781,285,Private,2,11/1/2018,2018.833333,3891,MO,7.85,1119640224,121747458,1536744,966,89097
29047,2018,4,14562474,7423401,71781,285,Private,3,12/1/2018,2018.916667,3946,MO,7.85,1119640224,121747458,1536744,966,88867
29095,2018,1,40855987,39375891,348523,283,Private,1,1/1/2018,2018,11087,MO,7.85,4378420150,2381402117,25777953,1097,306079
29095,2018,1,40855987,39375891,348523,283,Private,2,2/1/2018,2018.083333,10995,MO,7.85,4378420150,2381402117,25777953,1097,306766
29095,2018,1,40855987,39375891,348523,283,Private,3,3/1/2018,2018.166667,11253,MO,7.85,4378420150,2381402117,25777953,1097,308375
29095,2018,2,43632515,33595568,307796,292,Private,1,4/1/2018,2018.25,11348,MO,7.85,4287024451,770136450,9415217,1049,312433
29095,2018,2,43632515,33595568,307796,292,Private,2,5/1/2018,2018.333333,11460,MO,7.85,4287024451,770136450,9415217,1049,314090
29095,2018,2,43632515,33595568,307796,292,Private,3,6/1/2018,2018.416667,11688,MO,7.85,4287024451,770136450,9415217,1049,316886
29095,2018,3,44984730,27121663,267359,303,Private,1,7/1/2018,2018.5,11585,MO,7.85,4297715084,462517530,6013310,1041,317676
29095,2018,3,44984730,27121663,267359,303,Private,2,8/1/2018,2018.583333,11479,MO,7.85,4297715084,462517530,6013310,1041,318820
29095,2018,3,44984730,27121663,267359,303,Private,3,9/1/2018,2018.666667,11226,MO,7.85,4297715084,462517530,6013310,1041,315916
29095,2018,4,45401820,21774599,229988,311,Private,1,10/1/2018,2018.75,11197,MO,7.85,4785761097,376413820,5162690,1158,317992
29095,2018,4,45401820,21774599,229988,311,Private,2,11/1/2018,2018.833333,11272,MO,7.85,4785761097,376413820,5162690,1158,318000
29095,2018,4,45401820,21774599,229988,311,Private,3,12/1/2018,2018.916667,11194,MO,7.85,4785761097,376413820,5162690,1158,317670
29097,2018,1,8223446,7909905,58783,263,Private,1,1/1/2018,2018,2367,MO,7.85,514023193,357289397,3179882,783,50375
29097,2018,1,8223446,7909905,58783,263,Private,2,2/1/2018,2018.083333,2395,MO,7.85,514023193,357289397,3179882,783,50495
29097,2018,1,8223446,7909905,58783,263,Private,3,3/1/2018,2018.166667,2454,MO,7.85,514023193,357289397,3179882,783,50619
29097,2018,2,8495410,6820515,51853,259,Private,1,4/1/2018,2018.25,2490,MO,7.85,494864726,146622390,1456551,743,51095
29097,2018,2,8495410,6820515,51853,259,Private,2,5/1/2018,2018.333333,2532,MO,7.85,494864726,146622390,1456551,743,51291
29097,2018,2,8495410,6820515,51853,259,Private,3,6/1/2018,2018.416667,2542,MO,7.85,494864726,146622390,1456551,743,51371
29097,2018,3,9029721,5800915,44993,273,Private,1,7/1/2018,2018.5,2528,MO,7.85,503966973,79957542,823873,756,51090
29097,2018,3,9029721,5800915,44993,273,Private,2,8/1/2018,2018.583333,2541,MO,7.85,503966973,79957542,823873,756,51381
29097,2018,3,9029721,5800915,44993,273,Private,3,9/1/2018,2018.666667,2556,MO,7.85,503966973,79957542,823873,756,51314
29097,2018,4,8733776,4520286,36533,264,Private,1,10/1/2018,2018.75,2520,MO,7.85,529783798,67335860,695943,781,51898
29097,2018,4,8733776,4520286,36533,264,Private,2,11/1/2018,2018.833333,2565,MO,7.85,529783798,67335860,695943,781,52343
29097,2018,4,8733776,4520286,36533,264,Private,3,12/1/2018,2018.916667,2548,MO,7.85,529783798,67335860,695943,781,52354
29145,2018,1,1951943,1865384,10934,240,Private,1,1/1/2018,2018,616,MO,7.85,173958691,93400949,1028752,767,17366
29145,2018,1,1951943,1865384,10934,240,Private,2,2/1/2018,2018.083333,614,MO,7.85,173958691,93400949,1028752,767,17440
29145,2018,1,1951943,1865384,10934,240,Private,3,3/1/2018,2018.166667,644,MO,7.85,173958691,93400949,1028752,767,17539
29145,2018,2,2204010,1757430,10866,261,Private,1,4/1/2018,2018.25,648,MO,7.85,182528988,43971223,483426,798,17629
29145,2018,2,2204010,1757430,10866,261,Private,2,5/1/2018,2018.333333,655,MO,7.85,182528988,43971223,483426,798,17649
29145,2018,2,2204010,1757430,10866,261,Private,3,6/1/2018,2018.416667,645,MO,7.85,182528988,43971223,483426,798,17480
29145,2018,3,2140407,1421139,8804,252,Private,1,7/1/2018,2018.5,658,MO,7.85,173021511,22679243,236441,754,17608
29145,2018,3,2140407,1421139,8804,252,Private,2,8/1/2018,2018.583333,654,MO,7.85,173021511,22679243,236441,754,17653
29145,2018,3,2140407,1421139,8804,252,Private,3,9/1/2018,2018.666667,646,MO,7.85,173021511,22679243,236441,754,17702
29145,2018,4,2135630,1169892,7247,260,Private,1,10/1/2018,2018.75,634,MO,7.85,187724598,18615561,207199,816,17704
29145,2018,4,2135630,1169892,7247,260,Private,2,11/1/2018,2018.833333,636,MO,7.85,187724598,18615561,207199,816,17666
29145,2018,4,2135630,1169892,7247,260,Private,3,12/1/2018,2018.916667,629,MO,7.85,187724598,18615561,207199,816,17739
29165,2018,1,5753603,5584165,45031,282,Private,1,1/1/2018,2018,1552,MO,7.85,525923764,321941731,3773037,964,41792
29165,2018,1,5753603,5584165,45031,282,Private,2,2/1/2018,2018.083333,1564,MO,7.85,525923764,321941731,3773037,964,42054
29165,2018,1,5753603,5584165,45031,282,Private,3,3/1/2018,2018.166667,1587,MO,7.85,525923764,321941731,3773037,964,42010
29165,2018,2,5888012,4547452,37396,292,Private,1,4/1/2018,2018.25,1551,MO,7.85,472648308,122663526,1520867,847,42545
29165,2018,2,5888012,4547452,37396,292,Private,2,5/1/2018,2018.333333,1548,MO,7.85,472648308,122663526,1520867,847,42991
29165,2018,2,5888012,4547452,37396,292,Private,3,6/1/2018,2018.416667,1553,MO,7.85,472648308,122663526,1520867,847,43207
29165,2018,3,6052663,3686871,30536,309,Private,1,7/1/2018,2018.5,1512,MO,7.85,495071775,66586914,839656,890,42898
29165,2018,3,6052663,3686871,30536,309,Private,2,8/1/2018,2018.583333,1541,MO,7.85,495071775,66586914,839656,890,43162
29165,2018,3,6052663,3686871,30536,309,Private,3,9/1/2018,2018.666667,1472,MO,7.85,495071775,66586914,839656,890,42244
29165,2018,4,6136794,3028270,26827,316,Private,1,10/1/2018,2018.75,1483,MO,7.85,509626410,57166462,731640,912,42764
29165,2018,4,6136794,3028270,26827,316,Private,2,11/1/2018,2018.833333,1494,MO,7.85,509626410,57166462,731640,912,43028
29165,2018,4,6136794,3028270,26827,316,Private,3,12/1/2018,2018.916667,1500,MO,7.85,509626410,57166462,731640,912,43164
20005,2019,1,708189,654814,3217,253,Private,1,1/1/2019,2019,219,KS,7.25,65118927,28797550,670364,1072,4719
20005,2019,1,708189,654814,3217,253,Private,2,2/1/2019,2019.083333,214,KS,7.25,65118927,28797550,670364,1072,4647
20005,2019,1,708189,654814,3217,253,Private,3,3/1/2019,2019.166667,213,KS,7.25,65118927,28797550,670364,1072,4649
20005,2019,2,729992,566155,3041,248,Private,1,4/1/2019,2019.25,217,KS,7.25,46626027,12226167,215882,786,4565
20005,2019,2,729992,566155,3041,248,Private,2,5/1/2019,2019.333333,231,KS,7.25,46626027,12226167,215882,786,4564
20005,2019,2,729992,566155,3041,248,Private,3,6/1/2019,2019.416667,230,KS,7.25,46626027,12226167,215882,786,4556
20005,2019,3,770042,490367,1264,262,Private,1,7/1/2019,2019.5,234,KS,7.25,46783706,6746046,104166,774,4622
20005,2019,3,770042,490367,1264,262,Private,2,8/1/2019,2019.583333,221,KS,7.25,46783706,6746046,104166,774,4682
20005,2019,3,770042,490367,1264,262,Private,3,9/1/2019,2019.666667,222,KS,7.25,46783706,6746046,104166,774,4647
20005,2019,4,730881,384673,1005,242,Private,1,10/1/2019,2019.75,229,KS,7.25,49307276,4996632,78092,819,4641
20005,2019,4,730881,384673,1005,242,Private,2,11/1/2019,2019.833333,233,KS,7.25,49307276,4996632,78092,819,4640
20005,2019,4,730881,384673,1005,242,Private,3,12/1/2019,2019.916667,234,KS,7.25,49307276,4996632,78092,819,4605
20011,2019,1,639459,600506,1867,199,Private,1,1/1/2019,2019,250,KS,7.25,47900983,33231761,620524,749,4945
20011,2019,1,639459,600506,1867,199,Private,2,2/1/2019,2019.083333,251,KS,7.25,47900983,33231761,620524,749,4908
20011,2019,1,639459,600506,1867,199,Private,3,3/1/2019,2019.166667,242,KS,7.25,47900983,33231761,620524,749,4915
20011,2019,2,707596,593978,1851,222,Private,1,4/1/2019,2019.25,253,KS,7.25,43720418,17794760,326409,685,5025
20011,2019,2,707596,593978,1851,222,Private,2,5/1/2019,2019.333333,241,KS,7.25,43720418,17794760,326409,685,4884
20011,2019,2,707596,593978,1851,222,Private,3,6/1/2019,2019.416667,242,KS,7.25,43720418,17794760,326409,685,4829
20011,2019,3,683165,494235,2119,222,Private,1,7/1/2019,2019.5,234,KS,7.25,42066079,7563980,132588,687,4756
20011,2019,3,683165,494235,2119,222,Private,2,8/1/2019,2019.583333,233,KS,7.25,42066079,7563980,132588,687,4713
20011,2019,3,683165,494235,2119,222,Private,3,9/1/2019,2019.666667,243,KS,7.25,42066079,7563980,132588,687,4655
20011,2019,4,639839,350849,1242,213,Private,1,10/1/2019,2019.75,228,KS,7.25,42548798,5663572,93011,692,4736
20011,2019,4,639839,350849,1242,213,Private,2,11/1/2019,2019.833333,234,KS,7.25,42548798,5663572,93011,692,4739
20011,2019,4,639839,350849,1242,213,Private,3,12/1/2019,2019.916667,232,KS,7.25,42548798,5663572,93011,692,4721
20021,2019,1,571636,561265,2952,196,Private,1,1/1/2019,2019,216,KS,7.25,45447015,36558367,497030,776,4527
20021,2019,1,571636,561265,2952,196,Private,2,2/1/2019,2019.083333,222,KS,7.25,45447015,36558367,497030,776,4497
20021,2019,1,571636,561265,2952,196,Private,3,3/1/2019,2019.166667,235,KS,7.25,45447015,36558367,497030,776,4495
20021,2019,2,640096,562988,3193,195,Private,1,4/1/2019,2019.25,248,KS,7.25,49286523,16061816,213834,819,4598
20021,2019,2,640096,562988,3193,195,Private,2,5/1/2019,2019.333333,255,KS,7.25,49286523,16061816,213834,819,4656
20021,2019,2,640096,562988,3193,195,Private,3,6/1/2019,2019.416667,254,KS,7.25,49286523,16061816,213834,819,4640
20021,2019,3,660098,509725,2438,232,Private,1,7/1/2019,2019.5,221,KS,7.25,49182266,7699877,98988,806,4724
20021,2019,3,660098,509725,2438,232,Private,2,8/1/2019,2019.583333,222,KS,7.25,49182266,7699877,98988,806,4690
20021,2019,3,660098,509725,2438,232,Private,3,9/1/2019,2019.666667,214,KS,7.25,49182266,7699877,98988,806,4673
20021,2019,4,627792,381934,1989,224,Private,1,10/1/2019,2019.75,209,KS,7.25,56332295,5936144,84691,937,4641
20021,2019,4,627792,381934,1989,224,Private,2,11/1/2019,2019.833333,218,KS,7.25,56332295,5936144,84691,937,4599
20021,2019,4,627792,381934,1989,224,Private,3,12/1/2019,2019.916667,221,KS,7.25,56332295,5936144,84691,937,4628
20091,2019,1,35874636,33757982,238676,317,Private,1,1/1/2019,2019,8721,KS,7.25,4875339440,2850386555,45561905,1190,316248
20091,2019,1,35874636,33757982,238676,317,Private,2,2/1/2019,2019.083333,8660,KS,7.25,4875339440,2850386555,45561905,1190,314438
20091,2019,1,35874636,33757982,238676,317,Private,3,3/1/2019,2019.166667,8720,KS,7.25,4875339440,2850386555,45561905,1190,314426
20091,2019,2,39527553,29904163,213475,339,Private,1,4/1/2019,2019.25,8685,KS,7.25,4686337183,1037511082,16210835,1120,319932
20091,2019,2,39527553,29904163,213475,339,Private,2,5/1/2019,2019.333333,8957,KS,7.25,4686337183,1037511082,16210835,1120,320764
20091,2019,2,39527553,29904163,213475,339,Private,3,6/1/2019,2019.416667,9242,KS,7.25,4686337183,1037511082,16210835,1120,324843
20091,2019,3,40949191,23251068,183991,338,Private,1,7/1/2019,2019.5,9355,KS,7.25,4599765412,636692469,10129909,1090,325913
20091,2019,3,40949191,23251068,183991,338,Private,2,8/1/2019,2019.583333,9434,KS,7.25,4599765412,636692469,10129909,1090,326249
20091,2019,3,40949191,23251068,183991,338,Private,3,9/1/2019,2019.666667,9145,KS,7.25,4599765412,636692469,10129909,1090,321428
20091,2019,4,41208598,17903404,144949,352,Private,1,10/1/2019,2019.75,9020,KS,7.25,5027159236,558636463,8700121,1183,324626
20091,2019,4,41208598,17903404,144949,352,Private,2,11/1/2019,2019.833333,9055,KS,7.25,5027159236,558636463,8700121,1183,326731
20091,2019,4,41208598,17903404,144949,352,Private,3,12/1/2019,2019.916667,8936,KS,7.25,5027159236,558636463,8700121,1183,329040
20103,2019,1,2186034,2107263,12878,244,Private,1,1/1/2019,2019,688,KS,7.25,119047531,89008974,1583914,741,12349
20103,2019,1,2186034,2107263,12878,244,Private,2,2/1/2019,2019.083333,685,KS,7.25,119047531,89008974,1583914,741,12299
20103,2019,1,2186034,2107263,12878,244,Private,3,3/1/2019,2019.166667,692,KS,7.25,119047531,89008974,1583914,741,12438
20103,2019,2,2224598,1952646,10742,244,Private,1,4/1/2019,2019.25,673,KS,7.25,125050209,44714041,882981,748,12714
20103,2019,2,2224598,1952646,10742,244,Private,2,5/1/2019,2019.333333,695,KS,7.25,125050209,44714041,882981,748,12920
20103,2019,2,2224598,1952646,10742,244,Private,3,6/1/2019,2019.416667,733,KS,7.25,125050209,44714041,882981,748,12933
20103,2019,3,2560163,1853561,7243,261,Private,1,7/1/2019,2019.5,751,KS,7.25,127778696,25475172,441298,761,12919
20103,2019,3,2560163,1853561,7243,261,Private,2,8/1/2019,2019.583333,751,KS,7.25,127778696,25475172,441298,761,12835
20103,2019,3,2560163,1853561,7243,261,Private,3,9/1/2019,2019.666667,765,KS,7.25,127778696,25475172,441298,761,13013
20103,2019,4,2310600,1315113,5518,248,Private,1,10/1/2019,2019.75,735,KS,7.25,132253953,20094071,356397,800,12994
20103,2019,4,2310600,1315113,5518,248,Private,2,11/1/2019,2019.833333,709,KS,7.25,132253953,20094071,356397,800,12582
20103,2019,4,2310600,1315113,5518,248,Private,3,12/1/2019,2019.916667,707,KS,7.25,132253953,20094071,356397,800,12574
20209,2019,1,9194614,8412680,86284,322,Private,1,1/1/2019,2019,2183,KS,7.25,948005397,712068968,13427379,986,74114
20209,2019,1,9194614,8412680,86284,322,Private,2,2/1/2019,2019.083333,2183,KS,7.25,948005397,712068968,13427379,986,73763
20209,2019,1,9194614,8412680,86284,322,Private,3,3/1/2019,2019.166667,2220,KS,7.25,948005397,712068968,13427379,986,73993
20209,2019,2,9975109,7416064,75679,338,Private,1,4/1/2019,2019.25,2232,KS,7.25,961587646,346761390,3976945,988,74497
20209,2019,2,9975109,7416064,75679,338,Private,2,5/1/2019,2019.333333,2276,KS,7.25,961587646,346761390,3976945,988,75330
20209,2019,2,9975109,7416064,75679,338,Private,3,6/1/2019,2019.416667,2312,KS,7.25,961587646,346761390,3976945,988,74674
20209,2019,3,10422007,5935312,62708,354,Private,1,7/1/2019,2019.5,2276,KS,7.25,938921613,235137855,2273736,962,73440
20209,2019,3,10422007,5935312,62708,354,Private,2,8/1/2019,2019.583333,2280,KS,7.25,938921613,235137855,2273736,962,75908
20209,2019,3,10422007,5935312,62708,354,Private,3,9/1/2019,2019.666667,2240,KS,7.25,938921613,235137855,2273736,962,75802
20209,2019,4,10271317,4389744,43283,362,Private,1,10/1/2019,2019.75,2182,KS,7.25,1055531730,251504170,2109492,1070,73991
20209,2019,4,10271317,4389744,43283,362,Private,2,11/1/2019,2019.833333,2192,KS,7.25,1055531730,251504170,2109492,1070,76974
20209,2019,4,10271317,4389744,43283,362,Private,3,12/1/2019,2019.916667,2165,KS,7.25,1055531730,251504170,2109492,1070,76705
29011,2019,1,421690,415172,2739,191,Private,1,1/1/2019,2019,171,MO,8.6,21632149,15595980,127350,646,2617
29011,2019,1,421690,415172,2739,191,Private,2,2/1/2019,2019.083333,168,MO,8.6,21632149,15595980,127350,646,2559
29011,2019,1,421690,415172,2739,191,Private,3,3/1/2019,2019.166667,171,MO,8.6,21632149,15595980,127350,646,2552
29011,2019,2,498171,441505,2768,212,Private,1,4/1/2019,2019.25,174,MO,8.6,22308404,8404479,70710,653,2619
29011,2019,2,498171,441505,2768,212,Private,2,5/1/2019,2019.333333,180,MO,8.6,22308404,8404479,70710,653,2660
29011,2019,2,498171,441505,2768,212,Private,3,6/1/2019,2019.416667,188,MO,8.6,22308404,8404479,70710,653,2606
29011,2019,3,551340,421839,2579,224,Private,1,7/1/2019,2019.5,193,MO,8.6,21476466,4606000,40053,630,2623
29011,2019,3,551340,421839,2579,224,Private,2,8/1/2019,2019.583333,191,MO,8.6,21476466,4606000,40053,630,2611
29011,2019,3,551340,421839,2579,224,Private,3,9/1/2019,2019.666667,185,MO,8.6,21476466,4606000,40053,630,2628
